链接,等级,亮点,出售剩余时间,公示期截止时间,门派,综合实力,人物评分,召唤灵评分,装备评分,历史门派,历史角色,昵称,造型,仙玉数,总金币数,月饼粽子食用量,气血上限,物理伤害,法术伤害,速度,物理防御,法术防御,治疗强度,魔法上限,物理暴击,法术暴击,物理抗暴,法术抗暴,封印命中,抵抗封印,物理暴击伤害,法术暴击伤害,物理抵抗,法术抵抗,气血恢复效果,当前加点方案,永久助战,成就点数,称谓
"https://my.cbg.163.com/cgi/mweb/equip/491/202311202101716-491-RF6FSKNA9LZB?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925874330KYQlc&tag=user",69,8红神宠满阶门派法宝满级阵法x2,,2023-11-26 21:58,狮驼岭,31035,17670,13365,7435,无,杀破狼,长情,虎头怪,"0","11,153",51,3678,1866,437,736,673,814,216,1629,0%,0%,0%,0%,0,1404,31,19,0,0,26,体质：69魔力：69力量：465耐力：69敏捷：69,孙悟空（⭐ ⭐ ）、红孩儿（⭐ ⭐ ）、唐僧（⭐ ）、李天王（⭐ ）、大鹏王（⭐ ）、阎罗王（天地）、猪八戒（天地）、菩提老祖（天地）、汤圆（天地）、青莲仙女（天地）、惠岸行者（天地）、孙婆婆（天地）、小白龙（天地）、西海龙王、百花羞、酒肉和尚、星宿神君,962,渔家乐·在水一方、百兽统领、剑会群雄·崇拜、竞技场·嗜血、梦幻迷城·精英一级、精灵小助手·窥径、竞技场·救死扶伤、竞技场·百胜、剑会群雄·救死扶伤、竞技场·百战、倚马七纸、剑会群雄·精英三级、明日之星、剑会群雄·助人为乐、竞技场·助人为乐、西江月·无名渔夫、剑会群雄·百胜、八星地煞·承星载物、剑会群雄·小试牛刀、循循善诱
"https://my.cbg.163.com/cgi/mweb/equip/174/202311202101716-174-DEHPDKO0Z0FD?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925874330KYQlc&tag=user",69,8红神宠特技x1满级阵法x1,,2023-11-26 21:52,花果山,33785,18741,15044,7818,月宫，大唐官府,龙太子，逍遥生，剑侠客,°墨染青衣,龙太子,"16","45,819",51,3506,1914,424,736,744,898,216,1903,1%,0%,0%,0%,12,1380,36,19,0,14,10,体质：69魔力：69力量：465耐力：69敏捷：69,孙悟空（⭐ ⭐ ）、阎罗王（⭐ ）、李天王（⭐ ）、蝎子精（天地）、菩提老祖（天地）、西海龙王（天地）、惠岸行者（天地）、老鼠精（天地）、红孩儿（天地）、大鹏王（天地）、九头虫（天）、铁扇公主（天）、猪八戒（天）、黄袍怪（天）、法明长老（天）、小白龙（天）、白无常（天）、北海龙女、百花羞、星宿神君,887,七星地煞·举火燎天、江湖小虾、剑会群雄·封印有术、剑会群雄·救死扶伤、竞技场·小试牛刀、剑会群雄·显赫、剑会群雄·勇者二级、剑会群雄·助人为乐、梦幻迷城·新秀三级、伏妖行者、剑会群雄·百胜、剑会群雄·嗜血、六韬三略、竞技场·十胜、一星天罡·开天辟地、精灵小助手·窥径、循循善诱
"https://my.cbg.163.com/cgi/mweb/equip/62/202311202101716-62-HTC2MNK1KYZNQ?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925874330KYQlc&tag=user",69,8红神宠满阶门派法宝,,2023-11-26 21:49,月宫,37336,21144,16192,8170,大唐官府，月宫，方寸山，小雷音，狮驼岭，花果山,剑侠客，龙太子，神天兵，杀破狼，羽灵神,五庄观首席,羽灵神,"115","26,053",54,3392,1881,458,742,924,901,197,1990,1%,0%,0%,0%,1386,1409,18,0,0,0,23,体质：69魔力：69力量：468耐力：69敏捷：69,红孩儿（⭐ ⭐ ⭐ ）、铁扇公主（⭐ ⭐ ）、孙悟空（⭐ ）、阎罗王（天地）、观音菩萨（天地）、蝎子精（天地）、唐僧（天地）、北海龙子（天地）、玉兔精（天地）、菩提老祖（天地）、西海龙王（天地）、法明长老（天地）、百花羞（天地）、牛魔王（天地）、惠岸行者（天地）、孙婆婆（天地）、酒肉和尚（天地）、小白龙（天地）、老鼠精（天地）、李天王（天地）、星宿神君（天）,872,地煞·履水吐焰、江湖小虾、剑会群雄·封印有术、剑会群雄·百胜、竞技场·百胜、剑会群雄·嗜血、剑会群雄·救死扶伤、竞技场·小试牛刀、梦幻迷城·先锋二级、六韬三略、竞技场·百战、剑会群雄·先锋三级、剑会群雄·显赫、剑会群雄·助人为乐、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/501/202311202101716-501-GV5CX15L9R61?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925874330KYQlc&tag=user",69,       门派排名第7名     8红神宠特技x1逆满法宝x2满阶门派法宝,,2023-11-26 21:46,狮驼岭,38247,19736,18511,7867,小雷音，魔王寨，狮驼岭，阴曹地府，月宫，花果山,虎头怪，龙太子,飞鸟与歌,虎头怪,"9","539,091",54,4266,1875,433,749,683,840,162,1861,1%,0%,0%,0%,9,1394,0,21,0,17,10,体质：69魔力：69力量：467耐力：69敏捷：70,孙悟空（⭐ ⭐ ⭐ ）、大鹏王（⭐ ⭐ ）、北海龙子（⭐ ）、法明长老（⭐ ）、白无常（⭐ ）、红孩儿（⭐ ）、李天王（⭐ ）、铁扇公主（⭐ ）、唐僧（⭐ ）、菩提老祖（⭐ ）、牛魔王（⭐ ）、地藏菩萨（⭐ ）、酒肉和尚（⭐ ）、阎罗王（天地）、汤圆（天地）、老鼠精（天地）、猪八戒（天地）、九灵元圣（天地）、惠岸行者（天地）、小白龙（天）、蝎子精（天）、北海龙女（天）、百花羞（天）、金角大王（天）、杏林仙、西海龙王、孙婆婆、司药御侍、星宿神君、大当家、太白金星、飞霞,1094,竞技场·救死扶伤、七星地煞·举火燎天、江湖小虾、竞技场·百胜、剑会群雄·救死扶伤、竞技场·百战、倚马七纸、剑会群雄·显赫、剑会群雄·勇者一级、百兽统领、剑会群雄·助人为乐、竞技场·助人为乐、剑会群雄·百胜、梦幻迷城·先锋一级、剑会群雄·嗜血、竞技场·嗜血、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/430/202311202101716-430-CCLREE72MGSQ?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925874330KYQlc&tag=user",69,神兽x111红神宠特技x1逆满法宝x1满阶门派法宝满级阵法x2,,2023-11-26 21:34,月宫,36162,19900,16262,7291,大唐官府，狮驼岭，月宫，花果山,剑侠客，杀破狼，神天兵，虎头怪，羽灵神,暴躁的笨笨ι,龙太子,"60","90,463",54,3094,1907,411,726,820,821,176,1690,1%,0%,0%,0%,1380,1397,17,19,14,14,12,体质：69魔力：69力量：468耐力：69敏捷：69,李天王（⭐ ⭐ ⭐ ）、九灵元圣（⭐ ⭐ ⭐ ）、阎罗王（⭐ ）、孙悟空（⭐ ）、老鼠精（⭐ ）、唐僧（⭐ ）、酒肉和尚（⭐ ）、青狮王（天地）、北海龙子（天地）、杨戬（天地）、红孩儿（天地）、铁扇公主（天地）、菩提老祖（天地）、沙和尚（天地）、惠岸行者（天地）、西海龙王（天）、小白龙（天）、大当家（天）、蝎子精（天）、飞霞（天）、大鹏王（天）、汤圆、星宿神君、百花羞、金角大王,1000,太阴清客、剑会群雄·崇拜、竞技场·嗜血、精灵小助手·窥径、竞技场·百胜、剑会群雄·救死扶伤、剑会群雄·勇者四级、竞技场·百战、倚马七纸、明日之星、剑会群雄·助人为乐、竞技场·助人为乐、梦幻迷城·新秀二级、剑会群雄·百胜、八星地煞·承星载物、剑会群雄·小试牛刀、循循善诱
"https://my.cbg.163.com/cgi/mweb/equip/145/202311201701716-145-MQBH5JVNPQJY?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925966693blh8l&tag=user",69,8红神宠满级阵法x1,,2023-11-26 21:24,花果山,41353,20925,20428,7814,大唐官府,飞燕女,丁小婉,梦灵珑(仙族),"2","79,203",37,3670,1809,393,666,740,920,164,1801,1%,0%,0%,0%,13,1393,37,0,0,15,0,体质：73魔力：70力量：445耐力：70敏捷：69,孙悟空（⭐ ⭐ ⭐ ）、菩提老祖（⭐ ⭐ ）、李天王（天地）、惠岸行者（天地）、阎罗王（天）、北海龙子（天）、西海龙王（天）、哪吒（天）、孙婆婆（天）、司药御侍（天）、小白龙（天）、老鼠精（天）、红孩儿（天）、猪八戒（天）、铁扇公主（天）、唐僧（天）、九灵元圣（天）、牛魔王（天）、北海龙王（天）、太白金星（天）、大鹏王（天）、青狮王、万圣公主、玉兔精、黄袍怪、嫦娥、汤圆、银角大王、星宿神君、杨戬、白无常、九头虫、黑无常、北海龙女、沙和尚、金角大王、百花羞、白象王,886,地煞·御风神行、度邪灵姝、江湖小虾、竞技场·小试牛刀、竞技场·百战、剑会群雄·精英三级、剑会群雄·十胜、剑会群雄·助人为乐、梦幻迷城·先锋一级、剑会群雄·扬名、剑会群雄·小试牛刀、六韬三略、竞技场·十胜、精灵小助手·窥径、亿万热爱·青春梦幻
"https://my.cbg.163.com/cgi/mweb/equip/429/202311202101716-429-ERVPZAQJGVFG?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925966693blh8l&tag=user",69,神兽x18红神宠特技x1满阶门派法宝满阶乾坤一脉,,2023-11-26 21:11,月宫,38343,20130,18213,7341,大唐官府,剑侠客,香蕉太帅了。,龙太子,"11","25,747",48,3055,1900,390,704,839,829,197,1938,0%,0%,0%,0%,1380,1397,19,33,0,17,0,体质：69魔力：69力量：462耐力：69敏捷：69,大鹏王（⭐ ⭐ ⭐ ）、铁扇公主（⭐ ⭐ ）、孙悟空（天地）、汤圆（天地）、法明长老（天地）、小白龙（天地）、李天王（天地）、猪八戒（天地）、蝎子精（天地）、菩提老祖（天地）、惠岸行者（天地）、飞霞（天地）、阎罗王（天）、西海龙王（天）、老鼠精（天）、红孩儿（天）、大当家（天）、牛魔王（天）、星宿神君、百花羞,1036,太阴清客、七星地煞·举火燎天、竞技场·百胜、剑会群雄·救死扶伤、摸鱼儿·初涉垂钓、剑会群雄·勇者四级、武林高手、竞技场·百战、倚马七纸、剑会群雄·助人为乐、剑会群雄·钦佩、梦幻迷城·新秀三级、竞技场·助人为乐、剑会群雄·百胜、为人师表、竞技场·嗜血、剑会群雄·小试牛刀、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/47/202311202101716-47-Z8RSAXFJ1PA4D?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925966693blh8l&tag=user",69,9红神宠特技x1满级阵法x1,,2023-11-26 21:02,花果山,37419,18549,18870,7701,月宫，方寸山，狮驼岭，大唐官府，花果山,龙太子，剑侠客，虎头怪，杀破狼,Magician°,龙太子,"0","0",54,3519,1913,409,727,740,930,195,1807,1%,0%,0%,0%,21,1380,35,15,0,0,22,体质：70魔力：72力量：460耐力：73敏捷：69,观音菩萨（天地）、猪八戒（天地）、铁扇公主（天地）、青狮王（天地）、孙悟空（天地）、唐僧（天地）、九灵元圣（天地）、菩提老祖（天地）、西海龙王（天地）、汤圆（天地）、惠岸行者（天地）、地藏菩萨（天地）、孙婆婆（天地）、小白龙（天地）、老鼠精（天地）、红孩儿（天地）、大鹏王（天地）、李天王（天地）、九头虫（天）、沙和尚（天）、牛魔王（天）、百花羞（天）、飞霞（天）、司药御侍（天）、星宿神君（天）、杨戬（天）、黑无常,1128,摸鱼儿·初涉垂钓、六星地煞·移山覆海、剑会群雄·嗜血、竞技场·嗜血、精灵小助手·窥径、竞技场·救死扶伤、剑会群雄·封印有术、剑会群雄·勇者三级、竞技场·百胜、竞技场·百战、桃李天下、倚马七纸、明日之星、剑会群雄·助人为乐、伏妖行者、竞技场·助人为乐、剑会群雄·百胜、梦幻迷城·战将一级、剑会群雄·慈悲为怀、剑会群雄·惊奇
"https://my.cbg.163.com/cgi/mweb/equip/501/202311202001716-501-NIR6X40WIDQJ?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925966693blh8l&tag=user",69,8红神宠特技x1逆满法宝x1,,2023-11-26 20:54,月宫,31575,18051,13524,7368,月宫，花果山，狮驼岭,龙太子，神天兵，杀破狼，虎头怪,霁无瑕,龙太子,"17","16,419",39,3274,1858,406,658,810,829,185,1819,0%,0%,0%,0%,1386,1397,36,0,14,0,0,体质：71魔力：70力量：449耐力：70敏捷：69,红孩儿（⭐ ）、阎罗王（天地）、孙悟空（天地）、李天王（天地）、唐僧（天地）、菩提老祖（天地）、惠岸行者（天地）、大鹏王（天地）、西海龙王（天）、汤圆（天）、星宿神君（天）、观音菩萨（天）、铁扇公主（天）、蝎子精（天）、北海龙女（天）、牛魔王（天）、百花羞（天）、北海龙王（天）、酒肉和尚（天）,746,地煞·御风神行、梦幻迷城·新秀二级、江湖小虾、剑会群雄·百胜、竞技场·百胜、剑会群雄·勇者三级、剑会群雄·救死扶伤、考古者·古迹烟尘、蟾宫灵童、竞技场·嗜血、剑会群雄·小试牛刀、蓬莱·听书独爱、六韬三略、竞技场·百战、剑会群雄·助人为乐、精灵小助手·窥径、剑会群雄·钦佩
"https://my.cbg.163.com/cgi/mweb/equip/245/202311202001716-245-IZZK5BNTOL5J?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925966693blh8l&tag=user",69,8红神宠特技x1满阶门派法宝满级阵法x1,,2023-11-26 20:53,花果山,33848,18917,14931,7720,月宫，狮驼岭,梦灵珑(仙族)，梦灵珑(魔族),泊烟上玄ф,梦灵珑(仙族),"0","1,788,498",32,4102,1873,429,752,643,888,200,1860,0%,0%,0%,0%,0,1387,22,0,30,18,19,体质：76魔力：76力量：421耐力：73敏捷：76,铁扇公主（天地）、惠岸行者（天地）、孙悟空（天地）、唐僧（天地）、司药御侍（天地）、西海龙王（天地）、汤圆（天地）、红孩儿（天地）、百花羞（天）、星宿神君,766,地煞·御风神行、永夜同归、江湖小虾、剑会群雄·战将一级、竞技场·百胜、竞技场·百战、剑会群雄·助人为乐、竞技场·助人为乐、剑会群雄·百胜、剑会群雄·嗜血、竞技场·嗜血、梦幻迷城·勇者一级、六韬三略、剑会群雄·慈悲为怀、剑会群雄·惊奇、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/260/202311202001716-260-WIHSHOFIRBIV?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925966693blh8l&tag=user",69,9红神宠特技x2满级阵法x1,,2023-11-26 20:48,花果山,23954,17343,6611,7268,普陀山，月宫,无,请叫我双儿,玄彩娥,"6","16,421",51,3360,1735,420,636,738,892,184,1833,1%,0%,0%,0%,13,1380,17,30,0,0,23,体质：69魔力：69力量：464耐力：69敏捷：70,孙悟空（⭐ ⭐ ⭐ ）、红孩儿（⭐ ⭐ ⭐ ）、李天王（⭐ ⭐ ⭐ ）、北海龙子（天）、西海龙王（天）、小白龙（天）、铁扇公主（天）、唐僧（天）、菩提老祖（天）、百花羞（天）、牛魔王（天）、惠岸行者（天）、大鹏王（天）、汤圆、星宿神君、老鼠精、九灵元圣,791,江湖小虾、竞技场·百胜、竞技场·小试牛刀、竞技场·百战、剑会群雄·先锋一级、剑会群雄·十胜、剑会群雄·助人为乐、竞技场·助人为乐、梦幻迷城·新秀二级、地煞·履水吐焰、剑会群雄·敬重、六韬三略、一星天罡·开天辟地、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/47/202311202001716-47-8DMQKJYXQVBMN?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925966693blh8l&tag=user",69,,,2023-11-26 20:36,花果山,21530,12088,9442,6308,月宫，大唐官府,龙太子，剑侠客，神天兵,大叔超腻害д,龙太子,"3","12,034",54,2766,1822,382,667,621,762,207,1142,3%,0%,0%,0%,0,1395,16,0,17,0,9,体质：69魔力：69力量：468耐力：69敏捷：69,李天王（天地）、西海龙王（天）、铁扇公主（天）、北海龙子（天）、红孩儿（天）、百花羞、星宿神君,428,梦幻迷城·勇者二级、剑会群雄·十胜、明日之星、剑会群雄·钦佩、剑会群雄·助人为乐、四清六活、剑会群雄·小试牛刀、竞技场·十胜、剑会群雄·先锋三级、精灵小助手·窥径、福地戍卫、循循善诱
"https://my.cbg.163.com/cgi/mweb/equip/252/202311202001716-252-VZVG76ZKHP30?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925966693blh8l&tag=user",69,神兽x1特技x1逆满法宝x1满级阵法x1,,2023-11-26 20:32,月宫,32964,18460,14504,7336,大唐官府，月宫，方寸山，狮驼岭，阴曹地府,逍遥生，剑侠客，龙太子，杀破狼,Cutie,龙太子,"40","106,700",31,3067,1788,427,706,818,803,181,1878,2%,0%,0%,0%,1390,1380,41,35,0,18,26,体质：69魔力：69力量：445耐力：69敏捷：69,孙悟空（⭐ ）、牛魔王（⭐ ）、铁扇公主（天地）、蝎子精（天地）、法明长老（天地）、惠岸行者（天地）、地藏菩萨（天地）、小白龙（天地）、红孩儿（天地）、大鹏王（天地）、九灵元圣（天）、西海龙王（天）、汤圆（天）、百花羞（天）、太白金星（天）、空度禅师（天）、星宿神君（天）、李天王（天）、镇元子,864,地煞·御风神行、太阴清客、剑会群雄·勇者三级、竞技场·百胜、梦幻迷城·战将三级、竞技场·小试牛刀、剑会群雄·救死扶伤、竞技场·封印有术、渔家乐·在水一方、竞技场·百战、明日之星、剑会群雄·钦佩、剑会群雄·助人为乐、竞技场·助人为乐、西江月·无名渔夫、剑会群雄·百胜、为人师表、剑会群雄·小试牛刀、六韬三略、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/174/202311202001716-174-AAVEP2ZXPN6J?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925966693blh8l&tag=user",69,神兽x1特技x1,,2023-11-26 20:31,花果山,32252,18180,14072,7637,化生寺，大唐官府，月宫，花果山,剑侠客，龙太子，越星河,春不晚。,龙太子,"0","25,291",51,3471,1808,407,644,701,893,159,1803,1%,0%,0%,0%,12,1393,0,16,0,16,0,体质：69魔力：69力量：464耐力：69敏捷：70,红孩儿（⭐ ⭐ ⭐ ）、李天王（⭐ ⭐ ⭐ ）、孙悟空（⭐ ）、酒肉和尚（⭐ ）、黄袍怪（天地）、汤圆（天地）、法明长老（天地）、老鼠精（天地）、蝎子精（天地）、铁扇公主（天地）、猪八戒（天地）、唐僧（天地）、金箍棒灵（天地）、惠岸行者（天地）、北海龙王（天地）、飞霞（天地）、空度禅师（天地）、玉面狐狸（天地）、大鹏王（天地）、阎罗王（天）、北海龙子（天）、西海龙王（天）、哪吒（天）、孙婆婆（天）、小白龙（天）、星宿神君（天）、白无常（天）、杨戬（天）、北海龙女（天）、百花羞（天）、万圣公主,889,地煞·御风神行、江湖小虾、剑会群雄·崇拜、为人师表、竞技场·嗜血、六韬三略、精灵小助手·窥径、竞技场·百胜、剑会群雄·救死扶伤、竞技场·百战、剑会群雄·精英三级、剑会群雄·助人为乐、伏妖行者、竞技场·助人为乐、剑会群雄·百胜、梦幻迷城·先锋一级、剑会群雄·小试牛刀
"https://my.cbg.163.com/cgi/mweb/equip/245/202311171101716-245-UYSGWFEML3IM?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925966693blh8l&tag=user",69,满阶门派法宝,,2023-11-26 20:22,花果山,29662,18794,10868,8307,化生寺，狮驼岭，月宫，花果山,剑侠客，杀破狼，虎头怪，龙太子,陈住气。,龙太子,"3","4,917,840",54,3404,1886,453,769,562,971,210,1952,1%,0%,0%,0%,14,1387,0,18,0,0,0,体质：69魔力：69力量：468耐力：69敏捷：69,蝎子精（⭐ ）、大鹏王（⭐ ）、阎罗王（天地）、铁扇公主（天地）、菩提老祖（天地）、黄袍怪（天地）、牛魔王（天地）、北海龙王（天地）、酒肉和尚（天地）、红孩儿（天地）、大当家（天地）、猪八戒（天）、孙悟空（天）、唐僧（天）、西海龙王（天）、法明长老（天）、金箍棒灵（天）、百花羞（天）、惠岸行者（天）、太白金星（天）、孙婆婆（天）、小白龙（天）、星宿神君（天）、老鼠精（天）、白象王（天）、李天王（天）,948,摸鱼儿·初涉垂钓、渔家乐·在水一方、剑会群雄·显赫、地煞·履水吐焰、剑会群雄·嗜血、竞技场·嗜血、剑会群雄·先锋三级、精灵小助手·窥径、竞技场·救死扶伤、竞技场·百胜、考古者·古迹烟尘、竞技场·百战、倚马七纸、诲人不倦、明日之星、剑会群雄·助人为乐、伏妖行者、梦幻迷城·新秀三级、竞技场·助人为乐、剑会群雄·百胜、剑会群雄·慈悲为怀
"https://my.cbg.163.com/cgi/mweb/equip/429/202311202001716-429-GHW9SRWEAYGE?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925966693blh8l&tag=user",69,双蓝装备x18红神宠特技x2逆满法宝x1满阶门派法宝,,2023-11-26 20:16,大唐官府,33629,19468,14161,7774,月宫，花果山,神天兵,可爱熊ε,剑侠客,"0","1,021",48,3766,1854,419,678,870,785,204,1965,0%,0%,0%,0%,13,1395,0,0,0,0,12,体质：70魔力：70力量：457耐力：72敏捷：69,孙悟空（⭐ ）、老鼠精（⭐ ）、李天王（⭐ ）、蝎子精（⭐ ）、大鹏王（⭐ ）、阎罗王（天地）、西海龙王（天地）、法明长老（天地）、猪八戒（天地）、唐僧（天地）、九灵元圣（天地）、菩提老祖（天地）、惠岸行者（天地）、空度禅师（天地）、万圣公主（天）、孙婆婆（天）、小白龙（天）、红孩儿（天）、铁扇公主（天）、牛魔王（天）、百花羞（天）、星宿神君,926,地煞·履水吐焰、江湖小虾、剑会群雄·百胜、竞技场·百胜、剑会群雄·勇者三级、剑会群雄·嗜血、为人师表、剑会群雄·救死扶伤、竞技场·嗜血、威虎校尉、渔家乐·在水一方、竞技场·百战、剑会群雄·显赫、如鱼水·浪里白条、倚马七纸、剑会群雄·助人为乐、精灵小助手·窥径、梦幻迷城·先锋三级
"https://my.cbg.163.com/cgi/mweb/equip/2/202311201901716-2-WZX7HHF3KBG7EJ?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925966693blh8l&tag=user",69,满阶门派法宝满级阵法x3,,2023-11-26 19:59,花果山,32397,19543,12854,7803,月宫，大唐官府,龙太子，剑侠客,Gentle╰残づ,龙太子,"139","196,759",52,3789,1928,415,734,843,929,169,1890,1%,0%,0%,0%,0,1401,0,0,16,0,10,体质：69魔力：70力量：463耐力：69敏捷：71,北海龙子（⭐ ⭐ ⭐ ）、李天王（⭐ ⭐ ⭐ ）、九灵元圣（⭐ ⭐ ⭐ ）、大鹏王（⭐ ⭐ ⭐ ）、阎罗王（⭐ ）、孙悟空（⭐ ）、青狮王（⭐ ）、西海龙王（⭐ ）、小白龙（⭐ ）、老鼠精（⭐ ）、红孩儿（⭐ ）、蝎子精（⭐ ）、铁扇公主（⭐ ）、唐僧（⭐ ）、菩提老祖（⭐ ）、北海龙王（⭐ ）、地藏菩萨（⭐ ）、空度禅师（⭐ ）、酒肉和尚（⭐ ）、万圣公主（天地）、黄袍怪（天地）、汤圆（天地）、法明长老（天地）、青莲仙女（天地）、镇元子（天地）、孙婆婆（天地）、司药御侍（天地）、白无常（天地）、大当家（天地）、观音菩萨（天地）、猪八戒（天地）、金箍棒灵（天地）、北海龙女（天地）、沙和尚（天地）、百花羞（天地）、牛魔王（天地）、惠岸行者（天地）、太白金星（天地）、飞霞（天地）、白象王（天地）、杏林仙（天）、玉兔精（天）、嫦娥（天）、哪吒（天）、银角大王（天）、情丝娘子（天）、星宿神君（天）、杨戬（天）、九头虫（天）、黑无常（天）、金角大王（天）、黄眉（天）、玉面狐狸（天）,830,六星地煞·移山覆海、竞技场·助人为乐、剑会群雄·百胜、竞技场·百胜、梦幻迷城·先锋一级、剑会群雄·救死扶伤、竞技场·嗜血、剑会群雄·精英一级、剑会群雄·小试牛刀、六韬三略、竞技场·百战、明日之星、剑会群雄·助人为乐、精灵小助手·窥径、剑会群雄·钦佩、福地戍卫、循循善诱
"https://my.cbg.163.com/cgi/mweb/equip/105/202311201501716-105-ESXCK1RSE6JB?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925966693blh8l&tag=user",69,9红神宠特技x1满阶门派法宝,,2023-11-26 19:37,花果山,38212,20817,17395,7708,大唐官府，阴曹地府，魔王寨，龙宫，月宫,剑侠客，杀破狼，虎头怪，巨魔王,小狮子大梦想,龙太子,"0","10,747",48,3542,1933,401,730,728,927,143,1884,0%,0%,0%,0%,14,1380,0,17,0,0,12,体质：69魔力：69力量：462耐力：69敏捷：69,孙悟空（⭐ ⭐ ）、铁扇公主（⭐ ⭐ ）、阎罗王（⭐ ）、李天王（⭐ ）、唐僧（⭐ ）、菩提老祖（⭐ ）、大鹏王（⭐ ）、汤圆（天地）、老鼠精（天地）、红孩儿（天地）、猪八戒（天地）、九灵元圣（天地）、惠岸行者（天地）、西海龙王（天）、小白龙（天）、牛魔王（天）、哪吒、银角大王、星宿神君、百花羞、金角大王,973,竞技场·百胜、剑会群雄·救死扶伤、竞技场·小试牛刀、竞技场·百战、倚马七纸、明日之星、剑会群雄·助人为乐、伏妖行者、西江月·无名渔夫、地煞·履水吐焰、剑会群雄·百胜、剑会群雄·扬名、剑会群雄·小试牛刀、梦幻迷城·先锋二级、剑会群雄·先锋三级、精灵小助手·窥径、亿万热爱·青春梦幻、循循善诱
"https://my.cbg.163.com/cgi/mweb/equip/590/202311201301716-590-8NJNH55WPUDB?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925966693blh8l&tag=user",69,神兽x1,,2023-11-26 19:36,花果山,25770,13965,11805,6086,无,无,天狼无悔,龙太子,"64","159,863",11,4048,1680,394,478,658,791,154,1283,2%,0%,0%,0%,0,1389,17,16,0,0,11,体质：99魔力：70力量：393耐力：70敏捷：69,西海龙王（天地）、汤圆（天地）、铁扇公主（天地）、惠岸行者（天地）、黄眉（天）、百花羞（天）、星宿神君、北海龙女,440,剑会群雄·救死扶伤、竞技场·小试牛刀、地煞·伏虎斩妖、竞技场·百战、剑会群雄·先锋二级、剑会群雄·助人为乐、剑会群雄·崇拜、梦幻迷城·新秀三级、四清六活、剑会群雄·百胜、剑会群雄·小试牛刀、竞技场·十胜、精灵小助手·窥径
